review,sentiment
one funniest movie ever seen know real world people show movie top notch never seen real world still think extremely funny movie get inside joke actor tv show,1
tender beautifully crafted production delved deep bitter sweet irreverent pupil life embittered bus driver teacher personality present subliminal debate story unveils adult character seem familiar teacher bus driver one opinion plausible well known key incident happens bus sent circuit viewpoint time babble teenage energy kept control organiser trip mr harvey experiencing much pain throughout reminds war damaged teacher understand irreverent pupil br br rhidian brook producer deserve much acclaim well shaped british film acting unblemished scene appropriate widely available yet seem given right opportunity,1
terrible film sucked terrible know say film dinocrap stole reviewer nail as ahahahahahhahahahahahahahahahhahahahahahahah sigh roger corman hate god awful movie well really expect movie homoeric computer graphic another thing cgi sucked loud hate movie dreadfully without doubt worst roger corman b movie probably gayest b movie dinocrap sorry must offended nerd moment awful movie,0
born grew watching tv movie week early loved creepy movie routinely shown including crowhaven farm bad ronald satan school girl kolchak night stalker etc one plain dumb obviously writer trying capitalize horrific manson murder year earlier movie star dennis weaver mccloud duel fame father take family camping beach family encounter hippy reason decide terrorize family reason never explained weaver pacifistic stance hard swallow god sake call police beat hell something sit whine acting pretty lame story unbelievable etc susan dey look cute bikini ignore ever air tv,0
best picture baseball since redford whacked natural way dennis quaid rachel griffith light screen great story cast seemed real enough pull life br br laced dream dripping reality american dream reignites true story devil ray mid life rookie jimmy morris australian born actress rachel griffith play native west texan better lot texan know dennis quaid perfection cast wannabe gonnabe humble winner much psychological baggage average viewer audience real screen chemistry work like baseball heart warmer going love film ingredient americana apple pie popcorn became a la mode br br hey buy cd music rock carry story magnificently syncing word music push story forward exactly way area disappoints often br br criticism given baseball somebody else quaid something teach u character heart st rita nun nice decoration never really found place story open close around little long worth every minute last analysis br br,1
first really great movie br br ryan reynolds great acting actor really like one amazing skill impersonate character br br soundtrack good music played right time br br idea nine lost world incapable leaving br br still give certain flaw br br horrible second part seems director eager make something new despite effort really boring br br annoying character melissa stand scene e constantly annoying represents everything wrong american woman br br terrible explanation number director busy character development completely missed point good story excuse koala brr terrible br br movie great potential filming nicely done music really good nothing br br see fan ryan reynolds lot time spare,0
lonely depressed french boy mathieu jeremie elkaim vacation summer meet fall love cedric gorgeous stephane rideau quiet slow frustrating movie one hand absorbed really felt two boy getting annoyed film constantly keep flashing around past present rhyme reason confusing pointless br br spoiler ahead br br also ton plot hole mathieu one point something end hospital never told break cedric tell everybody else living told hook inexplicably another guy end explanation clear cedric love mathieu mathieu living town however tribute film really care character much thing explained br br elkaim mathieu good tall handsome nice body act idea acting sitting around blank look face time rideau hand great handsome nice body one hell actor also incredible sexual magnetism full frontal male nudity lot kissing fairly explicit sex scene movie great movie shy away showing male male love scene one help see character care feel br br frustrating film somewhat worth seeing especially rideau nude scene like good looking nude young men br br,1
amusing humor fall flat decent acting quite atrocious movie simply hit miss guaranteed amuse year old boy niche br br child actor movie unfunny making family comedy tend problem beverly angelo rise material give funny dare say human performance midst mediocrity,0
recently friend discussing educational ethical influence growing versus today mentioned samuel taylor coleridge wrote rime ancient mariner u required recite part epic poem high school english literature course college friend said message even might called metaphysical within today context br br tried reciting remembered bit piece problem remembering dr seuss said get two copy poem could read easy enough extremely surprised find made film looked forward watching film see interpreted rime ancient mariner exactly light reading read poem watched film together br br considered film remarkable achievement especially considering made computer called ken burn effect special effect often began compensating lack substance particularly noteworthy th th century illustration culled lesser known artist willy pogany early hollywood designer br br film narrated sir michael redgrave taught poem schoolmaster adding tone authority credibility remaining true poem br br mastery layer subtle message conveyed without instructing becoming oppressive obvious morality tale found refreshing change today face clobber head mentality today morality message film two dimensional extreme violence murder mayhem mark bad bad really really bad good super hero human character lacked nuance rime ancient mariner celebration individual character appreciation celebrating richness life offer within larger context humanity e man capacity give others br br proud found unknown gem learned top award category five six time name international film festival another surprise learning film director raul dasilva recognized authority early animation authored six award winning book film br br film message relevant today coleridge penned original epic poem raul dasilva translated film still teaching high school five year grab one show student level richness naturally lead discussion big important issue u face whether today fact long humanity spiritual component br br highly recommended,1
think one true thing one meryl streep finest movie date depiction dying woman perfect recently lived movie touched level could imagined meryl truely greatest actress ever walked earth,1
gene hackman get busted prison nameless government agency want assassination given course hackman proficient skill job br br nobody tell anything though given audience given bit piece information supposed suspenseful instead annoying boring br br hackman go mission getaway messed guy top mysterious entity order everybody dead cover everyone cast dy end really care br br one reviewer pointed film originally twice long almost three hour got chopped quite bit maybe something really lost translation tend think mercy act audience br br talented cast people like richard widmark candice bergen mickey rooney eli wallach edward albert thoroughly wasted crime br br never find federal agency fbi cia dea even irs,0
seeing aristocats special edition two pack fox hound decided buy since film childhood favourite br br aristocats classic definitely might five star classic fun film make good evening entertainment somewhat light refreshment darker serious disney classic aristocats try light hearted musical comedy think succeeds br br storyline really make much sense think plot particularly strong certainly weak animation background bit scratchy place typical disney film rustic old fashioned charm br br aristocats strongest point character music humour music memorable try getting everybody want cat head hurry song written sherman brother also music jungle book one song called never felt alone going film sadly make final feature shame think would fit well br br character unforgettable thomas malley voiced phil harris basically baloo feline form eva gabor give duchess warm maternal feel kitten voice actually sound like child actor imitating voice child secondary character dozen yet still end understanding personality edgar villainous butler play similar role cruella de vil comical scary often ending funny situation even though bad guy still lovable br br two british goose abigail amelia really cracking along crazy drunk uncle also like dog tend argue leader could go spoil tell aristocats funny entertain everyone without resort rudimentary toilet humour br br bottom line aristocats might disney crowning achievement even strongest film award tie rescuer many adventure whinnie pooh enjoyable romp sure entertain looking dazzling work art might better watching bambi want fun night aristocats way go charming lovable film impossible dislike enjoy besides good film cat seen villain,1
movie silly short funny movie unhappy easterner pleased west hire drunk wagon master john candy lead back east sight gag funny enough carry one richard lewis get nerve quickly honestly like anything ed lauter hilarious bumbling villain br br movie dedicated candy died massive heart attack ten day movie completed stand digital enhancement enabled candy character seen final scene candy good comedian gave u real good knee slapping belly laugh career movie caliber best br br also film recognize william sanderson gailard sartain ethan phillips ellen greene rodney grant,0
lovely love movie want see movie rupert grint fantastic actor expression great spectacular movie excellent julie walter perfect think rupert boy red hair love rupert beautiful smile beautiful voice wonderful accent think movie great great see rupert another thing harry potter good actor deserves golden globe probably deserves oscar academy award actor act well oscar anyway matter perfect brilliant beautiful,1
excellent example early bette davis talent production average timeframe cannot understand owner right film put dvd owner please please release would buy immediately seen thirty year television remember well,1
course plot script especially casting strong film many fine thing see one aspect liked especially idea antagonist luzhini turturro ex mentor working evil sideline chess opponent italian dandy three piece cane turn real gent truly fine chess player credit opponent nobly go along plan end complete final game championship posthumously luzhin taken flyer window sad releasing way unstable genius widow emily watson death gallantry honorable chess master luzhin defence worked late moment lucidity allowed played italian gent commends play call brilliant talk dramatic end game,1
read couple good review board mr scarface anyone uninitiated genre italian gangster film like picture probably make little sense indeed initial setup involving ten million lira scam picture devolved fairly routine revenge flick minor twist identity rick al cliver character whole gang war plot got muddied inclusion vinchenzo napoli vittorio caprioli viewer commented one gave picture life often ineffective attempt violence found somewhat unbelievable manzari goon chased tony street actually stroke tony even laid hand buildup title character jack palance wasted rather unceremoniously anticlimactic near finale making u working title mr scarface rather moot seen enough spaghetti western know work guess case first look spaghetti gangster flick quite make either,0
connery could bring particular style line like fatima crash bond arm water ski super agent nassau apologizes oh reckless made wet super agent reply yes martini still dry br br barbara carrera make great villain stealing show spectre executioner fatima blush fatima number spectre chain command gorgeous assassin take intense sensation pleasure killing br br fatima assumes deadly characteristic fiona proving one bond toughest adversary victim vanity good want world know vanity downfall using every possible approach eliminate fatima wild cunning woman make love man kill br br austrian actor klaus maría brandauer largo make formidable opponent referred number one spectre chain command largo resides bahamas travel aboard super yacht flying saucer br br max von sydow becomes fourth actor appear spectre chief ernst stavro blofeld plotting put world ransom br br kim basinger take part owned lovely french actress claudine auger domino mistress largo soon fall deeply love rescuer br br black actor bernie casey becomes sixth actor play cia agent felix leiter jack lord cec linder rik van nutter norman burton david hedison br br edward fox portrays new unsympathetic pamela salem third actress play miss moneypenny lois maxwell first barbara bouchet second br br valerie leon sexy lady bahamas fished blue water saved life making love room valerie sardinian hotel receptionist spy loved bond anya arrive seeking stromberg br br prunella gee shrublands physical therapist patricia saskia cohen tanugi nicole bond secret service contact south france br br gavan herlihy jack petachi u air force communication officer duplicate president united state eye print arm two cruise missile nuclear warhead br br rowan atkinson bumbling foreign officer nigel small fawcett alec mccowen algernon armorer provides formidable item br br like see connery playing tense battle will disguised masseur attacked robot controlled shark giving away considerable amount money tango dance thrown medieval dungeon miss second two unofficial james bond film,1
although many audio recording great musician like jascha heifetz survive cinematic televised record limited indeed musical offering like shall music rare gem modern eye ear one quibble plot perceptive viewer put film unique delight proper perspective plot designed appeal young old audience era remains enjoyable day important aspect experience watching classic film see eye moviegoer era br br must take issue reviewer complains film black white feel obliged report student express reservation juvenile complaint reflect limited historical perspective teacher offer educational opportunity explain unique quality black white photography place cinematic history color fact get way good storyline music example black white photography john ford stagecoach like still photograph ansel adam artistic masterpiece br br heifetz wooden could disagree want blatant emotional posturing go rock concert role classical musician like heifetz move audience heifetz emotion conveyed playing body language rare ability extract every emotional nuance music transfer listener listener moved artist br br incidentally one reviewer asked seeing heifetz youtube playing st movement tchaikovsky violin concerto frank mchugh audience film carnegie hall shall music carnegie hall even greater treasure many great classical artist prime blessed film producer least limited instance chose showcase artist still era totally overwhelmed lowest common denominator tripe get today,1
wonder one best musical ever three busby berkely number end movie spectacular make film wonderful incredible non stop patter natural acting cagney blondell keeler also lovely even though may great actress freshness movie see flick today much less usually stilted film even though plot involving setting movie prologue quite dated,1
add much said already except going line minimum policy br br actually got vhs dvd copy quality quite poor desperately need officially released br br imagine extra would like see tim healy character swearing way one football blooper type programme would great imagine course look like people carry dreaming dvd release br br surely god must someone dvd release department itv also know something british culture web savvy enough look imdb oh well,1
salena incident set arizona six death row inmate transfered state prison reason never explained driving along heavily armed prison bus get flat driver forced pull road two blonde bird turn seducing incompetent prison guard manage get better six prisoner released shoot getaway car damaged leaving stranded middle arizona desert decide head nearest town salena several mile away take cop hostage reach salena find odd place completely deserted one single person sight soon discover entire town killed flesh eating alien firmly placed menu br br also known alien invasion arizona u dvd apparently working title terror town rubbishy low budget sci fi horror flick co written co produced directed dustin rikert real redeeming feature frank salena incident sort film give film bad name film could roughly divided two part opening forty fifty odd minute focus prisoner thriller feeling opening guard escape although pretty poorly written staged stuff dialogue two blonde bird prison guard bad unintentionally funny two fit bird chat two fit prison guard funny stuff actually unfortunately salena incident supposed sci fi horror film comedy escaped con prison guard hostage arrive salena go sci fi horror mode alien turn start killing clichéd character good annoying look whole film suck badly written thought made really bothered go trust salena incident awful every level br br well bad boring stupid film salena incident also poorly made action set piece scene awful alien look terrible never shown screen time human character sometimes difficult tell happening special effect poor alien look rubbish cgi computer effect absolutely terrible well editing poor cinematography poor set cheap whole thing eyesore really bit gore gunshot wound someone ripped half severed hand seen br br obviously shot low budget salena incident low production value look cheap start finish filmed superior arizona acting terrible one ever heard although actress play female doctor pretty good looking br br salena incident rubbish sci fi horror film terrible every way worth minute mine anyone else time,0
excellent drama dark never seen california photographed way bridget fonda deaf wife beaten husband superb film gripped start finish understated performance sutherland direction european amazing get performance fonda,1
decide watch wild rebel expect anything deep meaningful looking film explores relationship structure motorcycle gang wild rebel wrong movie looking expose breakdown american educational system problem juvenile delinquency wild rebel wrong movie looking movie examines undermanned rural police department facing well financed well organized gang wild rebel wrong movie looking absurd movie filled scene scene unintentional humor horrendous acting paper thin plot community theater style production value wild rebel right movie br br wild rebel story luck stock car driver named rod tillman steve alaimo fiery crash rod walk away completely unscathed despite cotton pant london fog style jacket protection rod decides give plan future wander aimless back road south stumble satan angel motorcycle gang gang three stupidest guy ever zip leather jacket woman seem share group hoodlum spends time terrorizing rural town florida committing atrocity stealing newspaper neighbor mailbox bumbling idiot need someone act driver larger crime planned apparently three einstein drive vehicle two tire four recruit rod perform feat daring experienced stunt driver would capable like keeping car middle gravel road low speed chase eventually hold bank get aforementioned low speed chase lamest gun battle police ever put film could go forever get idea br br hate term bad good seems aptly describe wild rebel,0
know mouthwash commercial guy mouth full listerine whatever trying really hard keep spitting sink great metaphor movie kept watching even though really difficult keeping mouthwash mouth leave minty fresh feeling movie left bad taste mouth spit chance br br premise corny enough fun first time like thousand year gargoyle returned romania priest knew fight kill thing long dead michael pare secret agent get bottom thing gargoyle run amok unfortunately premise completely lost bad dialog less enthusiastic acting part human lead best acting done cg gargoyle br br end movie feel like poor man van helsing check brain door might get dreary monday night gave star,0
miscast badly directed atrociously written watchable hour two kill suffering insomnia robert carlyle fully realises potential actor supreme mediocrity one expression repertoire chronically constipated football hooligan nursing crippling inferiority complex manages time alter slightly flaring nostril baring row skewed yellow teeth indicate anger tenderness grief surprise horror hilarity compassion etc role best marine engineer uk son university professor convincing neighbour cat tom courtenay equally miscast slurring mistiming every line appears permanently soused eyeball would seem able tell flood puddle urine standing another silly attempt part british imitate hollywood pulp rubbishy dialogue series badly delivered clichés action disjointed plot pointless amputated character call even make basic two dimensional sphere american counterpart,0
main reason check one watch laura gemser glory br br reason enough br br head africa guest another rich guy seems film huge mansion near jungle hunter staying around party hunting zebra said party becoming drunken orgy br br high society type emanuelle film seem control fetish emanuelle bed br br joe amato direct one ripped used cast anyone notice subliminal sexual image gas station men stay dressed sex scene br br coherence hardly goddess gemser beautiful,1
watched love life holiday filmed film festival florida lovely surprise find british film derivative exploitive beautiful romantic comedy change charm pant audience prepared sit back enjoy gentle pace film transition scene found bit distracting whole think love life winner ruby dust one family pleasant change see british film teen audience littered four letter word try see,1
ok begin movie changed life plot seamless james cahill done initially first viewing disappointed seen silver screen however exploring dvd many feature oh god jakes cahill commentary film almost flawless acting told industry secret used film get experience br br impressed actor scene security guard talking girl hallway reminded favorite blue pornographic movie certainly gangsta express disappointment sequel br br still blown away viewing martial art skill involved matched sign indicating location library school possibly guy playing retard timeless classic best film come europe year oscar dawn,1
watched tenant interpreted horror movie us many trope genre sinister apartment suspicious neighbor apparition mystery hallucination life hero trelkovsky seemed surrounded evil secret force trying drive mad br br last time watched challenged initial interpretation movie horror movie horror sense kafka novel horror fact movie understood literal level lonely man slowly becoming crazy without external influence br br polanski made career three movie dealing madness repulsion particularly like development madness heroine never convinced rosemary baby heroine driven mad evil force tenant might best study paranoia ever made cinema br br trelkovsky young man rent apartment woman killed becomes obsessed slowly start becoming wear clothes put makeup talk like possessed spirit letting wild imagination get best hesitation real imaginary polanski never resolve make fascinating movie many event movie attributed supernatural easily normal cause viewer decide believe br br although favorite polanski movie nevertheless good example ability create suspense portray madness convincing term technically speaking marvel suffice say collaborates film composer philippe sarde legendary director photography sven nykvist bergman dp making movie slow pacing sometimes uninteresting segment may make movie difficult enjoy experience nevertheless,1
think talking parrot cup tea huh well think paulie wonderful film filled touching moment character lovable especially paulie enters life many people journey journey worth experiencing miss available home video,1
well much really say really good good job softley directing movie good cast acting movie plot also believable hehe good good main word case hope would kind scifi movie thats one pointed crowd give,1
deserved watch crap worst ever acting awful read comedy expected least smile twice wiling loose hour half life right movie recommend look wall something anything else watch film yoy even watch documentary guy pregnant woman guarantee entertaining actor one forgot name bad surprised hi accepted role anyway want someone eat cheese right film want punish someone,0
honestly fail understand people love show much friend mine watch since like sci fi tried watch along since plot show sounded promising truth really boring show thing keep awake show video game like cgi effect complete overuse muppets note call muppets actually really look like muppets like alien br br speaking muppets make effect horribly overused show guy could best described alien dwarf hybrid pale girl look like cheesy vamp girl got floating potty mouth frog alien feel unnecessary furthermore even point feel distracted whole storyline lost astronaut br br every episode also much stand alone creator show directed way every episode almost feel like whole show least point see main character muppets whole plot main character getting back earth way much pushed background point acting also quite bad br br conclusion want good sci fi look somewhere else even real sci fi begin opinion since show aimed fantasy element puppetry weird dream going want see muppets suggest watch muppet show feel glad abomination show come end br br way anyone dejavu concept living spaceship ohyeah thats right doctor started concept almost year ago show like collection sci fi leftover script event abandoned good reason picked horrible show,0
saying movie extremely hard follow frustrating sit putting mildly also saying current available print dark dreary scratchy abysmally edited painfully dubbed seemingly censored almost unwatchable shape also correct film dire need good remastering full uncut original negative seeing reasonably atmospheric director award catalonia film festival might actually worth trouble maybe impossible tell current condition kind movie actually start fairly interesting discount completely senseless pre credit opening sequence involves deranged cat killing snake loving little girl named gerda girl mom carla mónica randall laid eyeliner little bit splash gasoline around garage torch brat seemingly crazy young gerda go visit estranged photographer ex boyfriend mario john cihangir caffari vacation work desperate get away carla begs employer set assignment assignment scowl sorry head door well mario assigned photograph witch mountain somewhere pyrenees believe get destination get sight hottie beach named delia patty shepard snap picture taking bikini top slightly peeved claim single writer two flirt decide would swell idea went trip mountain together stop place pack bag mario suddenly hears loud sinister music delia claim hearing thing br br two begin trip mountain taking stop local inn spend night encounter weird partially deaf crazy eyed innkeeper victor israel delia claim someone spying window next day trance wanders mountain eventually located mario hop jeep run finding someone steal wheel forced walk piece eventually finding jeep undamaged foot small ancient seeming abandoned village almost like someone trying intentionally lure well see exactly happened village encounter friendly old woman named zanta ana farra claim person still living let stay home mario take picture abandoned city develops eerily full people slightly creeped delia begin leave get stuck treacherous fog pull camp night rest movie voodoo doll black cat transforming sexy woman satanic ritual performed lady bra deadly fall cliff yeah coincidentally carla estranged wife turn one witch take place semi darkness quite honest know hell going time inconclusive open ending additional slap face anyone suffer rest senseless mess br br honestly thing stand really good first actress shepard great barbara steele kind dark mysterious beauty also excellent music score credited fernando garcia morcillo chanting song aided immensely making film atmospheric location work fairly decent said print ugly make lick sense proceed caution one,0
first saw theater immediately fell love sad sony seen fit release dvd one day one day recently obtained vhs copy ebay sat watch year later happy report still stand test time acting spot john williams orchestration lush leslie bricusse song memorable older fill world love london london standouts enough said peter toole petula clarke michael redgrave michael bryant acting terence rattigan deserves update james hilton story really nothing like film good cheer selection glad released original soundtrack three cd set lot extra wish sony would hurry film,1
north south book ii ultimate tv series spotting cameo appearance highly entertaining gene kelly james stewart elisabeth taylor olivia de havilland robert mitchum even johny cash¡ series come close achievement ever seen anyone looking like lincoln dick smith prosthetics made hal holbrock powerful performance even crafted costume jaw dropping location everything clear nowadays excellent bright tv series desperate housewife lost north south still one kind miss david carradine portrayal ultimate villain may call violent husband worth viewing maybe character situation stereotyped admit positive side clearly cast shadow glad finally available dvd spain,1
showtime fall somewhere north critic saying little south expected month ago first heard eddie murphy robert di niro teaming comedy overall pretty good real life crime cop go plot matter pretty illogical duh comedy also special effect chase aerial shot skyscraper blowing present lower key schwartzenegger movie found bit tiresome overdone sensibility aside pyro techno hyper effect stuff getting really old past year seemed lame substitute characterization story engaging emotion hope lesser quantity showtime indicator trend hollywood trend downwards less use silly less use exploding building br br di niro murphy two favorite screen presence charisma even character depth joy behold many year dismissed engaging actor entertaining appealing movie put finger perhaps explosion excessive fx diminished final product perhaps perhaps something else combination factor give one sense movie achieve highest potential whatever showtime entertaining probably buy dvd come vibe nonetheless could least hoped br br good movie great movie gave,1
un funny un entertaining possibly worst movie ever misfortune watch think ernest go humour done even worse girlfriend sat see could consistently dire seems opening sequence yes avoid cost,0
never impressed night gallery one episode stand br br tv network executive audition odd act young nerdy boy proceeds make prognostication exec dismisses whole thing flaky waste time prediction come true next morning br br first seemed parlor act becomes hit show kid prediction prove consistently accurate br br one day refuse show facing imminent showtime everyone wit end even threatening legal action fulfill contract make daily prediction br br young boy relents foretells seemingly utopian tomorrow br br show befuddled executive asks explanation learn complete truth terrifying reveal,1
say worst movie ever watched life cannot believe wasted blockbuster movie burned ever thought issue ever actually spent money make movie insane movie terrible actor scene make absolutely sense well whole movie make sense also part men come diner department national security happened worst part film dare say frank sinatra name vain also glass guy girl car drink water totally tell even drinking also freaky dinner guy everyone know stab tire slash,0
excited concept favorite comic book hero television sorely disappointed end result br br amazing thing wall crawling despite visibility cable think nick hammond peter parker visibly different build guy stunt spider suit could tell two different actor br br granted also spot modern spider man movie looking tobey macguire looking cgi trained eye experience working cgi still version could better despite lack special fx br br web hokey looked like rope seemed wrap around thing rather stick giving spider mobile ride around hello web slinger people br br sorry mean get worked beloved wall crawler deserved better,0
listen people ill give better review movie friend love jill johnson played camilla belle babysits mendrakis house someone break wondering got house went garage likely anyway listen worst acting amazing acting great story think benefit jill shes fast runner track team got alive lol br br cool movie quite scary check happy masterpiece listen people site good trust good reviewing movie future movie critic totally want buy movie see amazingly awesome,1
first watched show cartoon network found uninteresting read lot good message show decided watch show boring episode predictable show logic hypersmart girl going school sometimes stupid thing episode start monster attacking townswille mayor real fool funny stupid imagine became mayor professor yes supposed smartest person show actually even found difference monster brother narrator comment also make show boring also similar line beginning episode ending also animation strange everything except main hero shown ugly way also every epsode show giving life lesson mean oriented little child look closer see lot violence even blood battle,0
footlight parade among best musical comedy extravaganza snappy script star cast including jimmy cagney lovely joan blondell dick powell ruby keeler make film cut rest directed choreographed creative genius busby berkeley film grinning ear ear start finish br br busby course undisputed master hollywood musical gold digger nd street credit dance director footlight parade graced hundred scantily clad chorus girl berkeley trademark elaborate dance number shot one camera busby first director film close ups dancer obsession shapely leg rear view shot amply demonstrated overall effect highly erotic mesmerizing br br boy jimmy cagney play chester kent producer prologue short musical stage production performed movie theater entertain audience talkie shown surrounded crooked partner corporate spy gold digging girlfriend although cagney solid background vaudeville first film showed dancing talent joan blondell memorable cagney wise cracking lovestruck secretary ruby keeler adorable always br br film climax three outstanding production number honeymoon hotel waterfall shanghai lil one masterpiece likely duplicated today hollywood called special effect replaced creative cinematography br br claudia bottom line clever erotic best musical production number ever put celluloid thoroughly enjoyable depression era romp,1
cat brain series extremely violent sequence knitted together plot feel like overview describing director lucio fulci notorious year film making movie could also seen dark comedy sort effectively spoofing various claim violent cinema cause violence real life fulci go cast star central figure film thus showing audience man behind cinematic gore cat brain presenting clear story following instead poke fun clichés surrounding horror genre year br br lucio fulci play horror director struggling keep humanity intact year violent film making finally began reach start slowly steak meat general begin disgust colleague assure fulci need rest help soon grotesque idea movie begin overwhelm daily thought attempt find cure dangerously maddening mental state lucio start going local psychiatrist unfortunately wrong good fulci thrown even bigger mess psychiatrist turn psychopath mimic murder fulci film real life br br film retains trademark italian splatter cinema good bad comment acting technical aspect budget constrains quite irrelevant quality film visual experience doubt fulci throw incredible amount violence easily surpassing pretty much everything made amputated chainsaw limb cannibalism child murder decapitation many grotesque act witnessed cat brain obviously recycled director less profile movie stand context actually feel quite home noted movie exists much better satire genre rather serious piece way violence presented help establish idea sequence shortly climax rejected reality film revealed actually scene inside movie fulci character directing sort film film presentation lessens somewhat impact gore way make easy watch film oh far beyond level gore found mainstream horror gorehounds doubt satisfied fact br br lucio fulci polarized figure people either hate work love cat brain convince fulci detractor opposite nevertheless interesting part filmography one fan really check,1
always enjoy seeing movie make think drip feed answer audience revolver one film although many reviewer stated difficult follow bit concentration open mind got first time true compare mind muck like usual suspect memento right intelligent thought provoking film br br another thing really liked film damn beautiful every scene every camera angle seems thought age see know mean br br conclude watch open mind may enjoy well one ever said revolver everyone cent,1
way put word bad shapeless paceless laughless vice academy film really experience one third time row writer director rick sloane show even ounce writing directing talent nothing person age believe laugh yet brief nudity plot element make film unsuitable kid lead believe really aimed adult mental capability year old elizabeth kaitan make welcome replacement linnea quigley winningly bubbly cute wonderful big smile thing make viewer smile well watching girl film like watching bunch flower desert covered horse manure,0
one worst movie seen long time story boring dialogue atrocious acting hammy sure movie result film school homework project certainly played like one even particularly successful central conceit trying appear single continuous take whooshing horizontal camera pan cheap unoriginal way hiding cut,0
movie part every around minute long based true story life joe bonanno telling see event notice heard different movie make tied chair till end think possible watch row notice watched row next day row acting movie ok scene awesome general could bather movie acting special effect glamor one show real thing story key movie one look spectacular rambo matrix titanic movie skip one good thing movie follow main story long boring love scene different interrupt something important crime business bonanno,1
u appear run uk police run around armed teeth know cid officer change uniform stop work go pub got one unrealistic film worst portrayal real uk police ever foisted unsuspecting public see mr snipe might needed money pay back tax bill heck good actor like charles dance mystery br br worse worse low budget b film hour half suicide time never get back br br avoid like veritable plague,0
well hoping heard wrong film big fan ruggero deodato really want see slip unfortunately giallo styled supernatural load nonsense bad lead believe would pretty terrible plot work film attempt blend murder supernatural theme telephone feel forced silly furthermore plot make much sense ask point numerous time throughout movie plot focus young woman living apartment block terrorised telephone best thing movie undoubtedly presence beautiful english actress charlotte lewis unfortunately good point pretty much stop handful death scene gory incredibly stupid one see someone get killed coin stick especially respect overall really recommend anyone non deodato fan unlikely impressed deodato fan likely find film depressing avoid,0
personally film go top four time exception james cameron proved time time master storyteller film alien abyss terminator clear brilliant confidant director far action science fiction go see story add strange quality film titanic much different stroke brilliance film exceptionally moving allows room surprise plot development interesting character development story everyone know story famed voyager sinking maiden voyage legend challenge cameron make truthful interesting entertaining film acting wonderful leonardo dicaprio play jack kate winslet play rose became superstar overnight release film film get annoyed supporting character given lot film purposeful elderly rose gloria stuart tell story quickly apparent rose jack story alone one else emotionally entirely satisfying leave dry eye theater home music become iconic legendary composer james horner finest soundtrack ever evokes much film audience song long become annoying still appreciate phenomenon film one problem usual james cameron problem dialogue memorable bad way cheesy point aside james cameron delivered masterpiece romantic epic sweep away journey lifetime heart go one,1
south african living south africa year stay uk sorry say movie huge disappointment three main problem movie swank ejiofor american nigerian play lead country bursting talent need import b gillian slovo trading struggle credential year mediocre writer even novel stand flaccid direction mr hooper c hilary swank great actor proved million dollar baby eastwood dressed contemporary new york style whilst roaming freely around poverty karoo consideration sensitivity needed costumer director yes film ultimately moving could overall mood conclusion one tremendous letdown heart right place need pace maker,0
particularly moved understated courage integrity l anglaise beautifully acted intellectually visually compelling film thank much monsieur le directeur rohmer,1
tom listening one old time radio broadcast something kid today would watch tv however television cartoon made people got entertainment comedy music scary story radio br br tom literally shaking boot listening story phantom actually literally everything narrator saying hair standing end icy chill race spine heart beat throat etc jerry meanwhile watching tom laughing butt scaredy cat antic br br get taste see many year cartoon jerry torture tom reason sadistic pleasure cat asks trouble one thing minding business jerry physically case mentally abusing hard time rooting little guy br br early effort also minute longer followed sometimes one minute make difference actually dragged awhile could cut five minute without missing anything sketch went long usual tom jerry usually much faster paced,0
film really disappointed acting atrocious unbelievable actor story incredibly obvious group independent actor stage passion play turn start live life character play watching lot movie lately thanks netflix first one watched way long time felt need see end know end story br br seems modernization gospel either sacrilegious enlightening cannot speak raised christian church said raised u live increasingly christian culture curious enough jesus modernization religion better worse seen mel gibson version guessing liked one like except conservative wish better film br br lot review praise arcand direction especially cinematography liked neither film rather prudish preachy believe character persona never involved screen life play within play much dated would think carry weight real time production beside point really needed work would stronger development character plot support philosophical theological question film would like musical choice obvious unoriginal br br two example come easily mind firstly reenactment parable jesus driving money lender temple lead actor fallen woman play magdalene also model dancer becomes enraged must debase auditioning commercial wicked producer plenty panting men audience pant trash place chase guess level film wish reach romance two entirely arbitrary emotionally realized scene played like high school rendering death salesman e well please stop hitting head high handed significance relationship female lead priest asked play eventually turn betrays nowadays corrupt church sleep guy brings much pleasure little pain ah saintly whore lovable old coot seems enough arcand signify worth trouble enrich enliven character going motion reaching eject button br br feel free write bored jaded interested feel free watch movie see passion beauty sadness inspiration delivered amateurish gimmicky charade feel free preconceived idea affirmed see shred artistic integrity forsaken monotonous drivel say warn,0
